fold,model,variant,accuracy,precision,recall,f1,auc,threshold
0,Logistic Regression,base,0.9735054347826086,0.8264150943396227,0.8725099601593626,0.8488372093023255,0.9915273921025886,
0,Logistic Regression,tuned,0.9735054347826086,0.8264150943396227,0.8725099601593626,0.8488372093023255,0.9915273921025886,0.49709663984330626
